Passage,Summary,Style
"문희상 위원] ""최저임금보다 낮은 수당 그게 3만 원이라면서요? 그러니까 잘 안 되는 거지요.  또 운영 기간이 너무 짧아서……""
중앙선거관리위원회사무총장 문상부] ""그렇습니다. 한시적으로 돼 있고요.""
문희상 위원] ""그 문제는 나는 별로 크게 문제 될 게 없다고 생각해요. 앞으로 사이버감시가 점점 더 강해져야 된다고 나는 생각해요.  보세요 이번에 국가기관이 총동원되다시피 해 가지고 하니까 이것을 누가 일차적으로 단속할 수 있는가 선거관리위원회에서 할 수 있단 말이에요. 그러니까 요원도 더 많이 확보해야 되고 예산도 더 줘야 된다 이렇게 생각합니다. 이번에 반영한 게 시원치 않아서 내가 드리는 말씀이에요.""
중앙선거관리위원회사무총장 문상부] ""저희들이 지금 이런 대책을 가지고 있습니다. 12월 1일자로 사이버센터를 우리 중앙위원회에다가 개설할 겁니다. 그리고 거기는 인력이 많은 게 중요한 것이 아니라 전문 인력을 고용해야 됩니다 그 일을 막을 수 있도록. 조직적으로 사이버를 통해서 하는 행위를 막기 위해서는 많은 인력이 필요한 것이 아니고 보다 전문적인 기술 인력을 확보해야 됩니다. 그래서 그것을 개설하고 그리고 제도를 바꿔서 아까처럼만 그런 것이 아니라 한시적으로 하는 것을 상시로 할 수 있게 하고 또 그보다 고급 인력을 고용할 수 있도록 제도를 바꾸고 이런 게 필요하다고 생각하고 있습니다.""
문희상 위원] ""정확히 문제 인식을 하고 계신 것 같아요. 그래서 관련 규칙도 개정하고 수당도 대폭 늘리고 예산도 늘려 달라고 계속 주장을 해야 돼요. 그래야 우리 안행위도 관심을 갖게 되고 그 문제가 작은 문제 같지만 큰 문제를 해결하는 지금같이 1년 동안 계속 여야가 다툼하고 있는 이런 문제도 근본적인 것은 그런 문제를 해결하면 다 일거에 해결되는 것 아닙니까?""
",조직적으로 사이버를 통해서 하는 행위를 막기 위해서는 전문적인 기술 인력을 확보해야 하고 고급 인력을 고용할 수 있게 제도를 바꿔야 한다.,Cartton style
"한국마사회장 이양호] ""그동안에는 아마 자체 개발한 카드를 보급하는 데 중점을 둬 왔던 것 같습니다.""
김태흠 위원] ""아니 그게 마이카드 아니에요?""
한국마사회장 이양호] ""예 그렇습니다.  위원님께서 지적하신 것처럼 체크카드나 현금카드도 고객의 편의를 제고한다는 측면에서 앞으로 도입을 한번 검토해 볼 필요가 있다고 생각합니다.""
김태흠 위원] ""저는 이게 필요하다고 보거든요. 예를 들어서 신용카드 같은 경우는 신분이 노출된다든가 아니면 여러 가지 문제점이 있다고 금융위원회나 이런 데서 판명을 했고 그리고 문제 있다고 보는데 그런데 불편함을 호소하는데 본인들이 한 마이카드 이 부분만 그렇게 고수를 하는 이유를 모르겠어요.""
한국마사회장 이양호] ""수수료 문제라든지 조금 검토해야 될 것은 있긴 합니다만 앞으로 위원님 지적대로 지방 장외발매소 한두 개를 중심으로 한번 시범적으로 도입해 보는 방안을 적극적으로 검토해 보겠습니다.""
김태흠 위원] ""그래서 저도 서울경마공원이나 아니면 부산경마공원이나 이런 두어 군데에서 먼저 시행을 하면서 고객들한테 불편한 이런 부분들은 해소시켜 주는 것이 마사회가 가야 될 방향이 아닌가 이런 생각이 들거든요.""
한국마사회장 이양호] ""예 적극적으로 검토를 하겠습니다.""
김태흠 위원] ""이상입니다.""
위원장 김영춘] ""김태흠 위원님 수고하셨습니다.  위원님들께서 첫 번째 질의를 모두 마치셨습니다.  추가질의 신청이 여섯 분 계십니다.  오래 걸릴 것 같지는 않은데 혹시 장관님 기관장님들 휴식시간이 필요합니까 아니면 계속 진행할까요?""
",김 위원이 고객들에게 불편한 부분들을 해소시켜 주는 것이 마사회가 가야 될 방향이라고 말하자 이 한국마사회장은 적극적으로 검토하겠다고 답했다.,Cartton style
"한국은행총재 이주열] ""예.""
박명재 위원] ""다시 한번 말씀드립니다.  다시는 한국은행에 대한 중립성 그리고 독립성을 훼손하는 이런 논란이 있어서는 안 되기 때문에 총재님께서 보다 선제적으로 적극적으로 대처해 주시기를 부탁드립니다.  한 말씀 해 주시지요. 어떻습니까?""
한국은행총재 이주열] ""지금 말씀드린 대로 그 발언은 저희 통화정책의 신뢰성을 떨어뜨리는 발언으로서 저희들이 상당히 안타깝게 생각하고 있습니다.""
박명재 위원] ""알겠습니다.""
위원장 조경태] ""박명재 위원님 수고하셨습니다.  더 이상 질의하실 위원님이 안 계시므로 이상으로 업무보고에 대한 질의 및 답변을 마치도록 하겠습니다.  조금 전의 뉴스에 대해서 기획재정부 부총리께 말씀드리겠습니다.  박능후 보건복지부장관이 ‘아이코스 담뱃세 부과 유해성 검증이 선행돼야 된다’ 하고 세금 부과에 대해서 신중한 모습을 보였다라고 발표를 했습니다. 이것 꼭 확인해 보십시오. 알겠습니까?""
부총리겸기획재정부장관 김동연] ""저는 못 들은 얘기인데요 한번 보겠습니다.""
위원장 조경태] ""이런 자료를 빨리빨리 접근하셔야지요.  그리고 이 방송을 보고 계시는 국민들께서 전자담배에 대해서는 세율이 적용되지 않는 걸로 알고 계시는데 실제로는 궐련형 담배 한 갑에 적용되는 세금이 3318원입니다.  맞습니까?""
부총리겸기획재정부장관 김동연] ""그렇습니다.""
위원장 조경태] ""아이코스 한 갑에 적용되는 세금이 1730원입니다.  맞습니까?""
",조 위원장은 박 보건복지부장관이 아이코스 담뱃세 부과에 대해 신중한 모습을 보였다고 했는데 궐련형 담배 한 갑에 세금이 3318원이고 아이코스 한 갑에 1730원이라고 했다.,Cartton style
"이만희 위원] ""검토를 지금부터라도 한번 해 보시는 게 좋을 것 같습니다.    (영상자료를 보며)  1995년도에 개도국 지위를 우리가 주장을 할 때 우리가 했던 그 근거가 저조한 농가소득 불안정한 농산물 가격 농산물의 낮은 국제경쟁력 등등을 이렇게 이유로 담았는데 이 중의 하나라도 개선된 사항이 있습니까?""
농림축산식품부장관 김현수] ""농업 부분도 일부 개선된 부분이 있습니다만……""
이만희 위원] ""뭐 어떤 부분이 개선됐다고 생각하십니까? 농가소득이 그때 당시보다 많이 늘어났습니까?""
농림축산식품부장관 김현수] ""농가소득도 증가는 됐고 또 직불제가 농가소득에서 차지하는 비중이 늘어나다 보면 농가소득 일부분은 어느 정도 되겠지요.""
이만희 위원] ""장관님 1995년 당시 도시와 농촌의 농가소득의 격차는 우리가 95% 수준이었어요.""
농림축산식품부장관 김현수] ""맞습니다.""
이만희 위원] ""지금은 얼마 정도 된다고 생각하십니까?""
농림축산식품부장관 김현수] ""65%……""
이만희 위원] ""65%지요. 결코 지금 농산물 가격이 안정됐다고 말할 수 없습니다. 국제경쟁력 또한 강조됐다고 생각할 수 없습니다. 왜 제가 이것을 철회할 의사가 없느냐고 물으시면 다음 장 한번 가 보시지요.  여기 개도국 지위 포기와 관련돼서 정부가 내놓은 정부의 대책들입니다. 정말 어떻게 보면 우리 농민들을 아니면 여기 앉아 있는 농해수 위원들을 바보로 알고 있지 않는 이상 이런 정부 대책들이 이번 개도국 지위 포기 결정과 관련돼서 내놓은 정부 대책이다 이렇게 얘기할 수는 없다고 저는 생각하는데 장관님 생각은 어떠세요?""
",이 위원은 1995년도에 개도국 지위를 주장할 때 했던 근거가 저조한 농가 소득과 불안정한 농산물 가격 등을 이유로 담았는데 하나라도 개선된 사항이 있냐고 했다.,Cartton style
"농림수산식품부장관 서규용] ""그렇습니다.""
황주홍 위원] ""그런데 저도 현장을 지켜보니까 놀라운 속도로 굉장히 빨리 혹시 우리……     (영상자료를 보며)  이것 강진군 마량면에 있는 방조제 옆에 있는 벼 재배면적을 보여주고 있는데 이것은 저희 사무실이 아니라 농어촌공사에서 만든 겁니다. 그 일대가 완전히 백수피해를 보고 있는데 비단 여기만이 아니라 전남의 경우 제가 몇 분 의견도 여쭈어 보고 저희도 자체적으로 해 보니까 벼 재배면적의 한 30% 정도 그리고 국가 전체적으로는 지금 현재 9만 몇천㏊인데 아마 10만 이상을 순간적으로 넘어서서 상당히 큰 피해가 있을 것으로 예상이 됩니다.그렇게 되니까 금년에 수확에서도 아마 10% 이상의 감소가 예상되는 그런 겁니다. 그래서 이번에 여러 가지 대책을 내 놓으셨는데 우선 대파대 있잖아요. 이게 ㏊당 220만 원인데 중앙정부가 절반 해 주시잖아요?""
농림수산식품부장관 서규용] ""예.""
황주홍 위원] ""이게 자부담이 20%인데 통상적으로 자기 책임이 있을 경우에 자기 책임을 좀 묻고 그래서 자력갱생의 철저한 관리라든가 이런 것을 촉구하기 위한 거라면…… 이번에 사실은 무력하게 당한 거란 말이에요. 그런 특수한 케이스에 해당되기 때문에 저는 대파대를 전액 중앙정부에서 해결해 주시는 것이 좋겠다고 생각합니다. 장관님 이것 한번 긍정적 검토해 주시기 바랍니다.  그다음에 백수피해에 대해서 생육촉진제를…… 그때 곤파스였나요?""
",황 위원은 통상적으로 자기 책임이 있을 경우에 책임을 묻기 때문에 대파대를 전액 중앙정부에서 해결해 주는 것이 좋을 것 같다고 했다.,Cartton style
"이철우 위원] ""적극적으로 노력하셔 가지고 따 와야 되지 그것은 자기 능력 아니에요?""
해양경찰청장 이강덕] ""열심히 하겠습니다.  위원님 고맙습니다.""
이철우 위원] ""적극적으로 추진해 주시기 바랍니다.""
위원장 주승용] ""이철우 위원님 수고하셨습니다.   다음 오병윤 위원님 질의해 주시기 바랍니다.""
오병윤 위원] ""장관님 제주 서귀포 크루즈항 건설로 162억 예산 편성이 되어 있어요. 이게 작년에도 사업이 안 된다 그래 가지고 삭감된 것인데 올해 또 넣어 놨는데 넣은 특별한 이유가 있습니까?   이것 그동안 2007년부터 제주해군기지 예산 통과시킬 때 민군복합기지로 하기로 했고 민군복합기지로 하기로 할 때 15만 t 크루즈 두 척이 입항할 수 있도록 하는 조건하에서 이게 허용된 것이란 말이지요.   그런데 도저히 현재 지금 공사 진행 설계로 봐서는 불가능하다 이렇게 이미 판결이 났고 그리고 작년 11월 국회예결위에서도 이것은 15만 크루즈선 입출항이 가능할 때 예산을 세우자 이렇게 해서 작년에 삭감을 했단 말이에요. 아시지요?""
국토해양부장관 권도엽] ""시뮬레이션 결과가 가능한 것으로 나온 것으로 알고 있습니다마는.""
오병윤 위원] ""그래서 시뮬레이션 결과가 국무총리실에서 나왔는데 국무총리실에서는 실제로 지금 명확한 답을 못 하고 있어요. 정확히 발표를 못 하고 있단 말이에요.""
국토해양부장관 권도엽] ""저는 가능한 것으로 결론이 난 것으로 파악하고 있습니다.""
",오 위원은 제주 서귀포 크루즈항 건설이 공사 진행 설계로 볼 때 불가능하다고 판결이 나서 예산을 삭감했다고 했다.,Cartton style
"합동참모의장후보자 최윤희] ""존경하는 안규백 위원님께서 지적하신 각군 간 인원 배분의 그 비율을 지키는 부분은 대단히 중요합니다.   그래서 지금 필수 직위는 각군의 임무를 다 분석해서 합참의 임무를 분석해서 했기 때문에 문제가 없고……""
안규백 위원] ""아니 그러니까 필수……""
합동참모의장후보자 최윤희] ""문제는 공통 직위인데 이 공통 직위를 지금 위원님께서 지적하신 대로 이게 제대로 순환이 안 되는 게 사실입니다.  그래서 이 부분을 그 비율이 준수될 수 있도록 제가 적극 추진하겠습니다.""
안규백 위원] ""합참법에 명기된 대로 반드시 우리 위원들한테 말씀했다시피 2 대 1 대 1이 형식이 아닌 형식과 내용이 부합되게 할 수 있도록 최선의 노력을 다해 주기를 다시 한번 당부드립니다.   그래야만이 우리가 3군 합동성 전력을 강화시킬 수가 있고 진정한 합참의 작전을 수행할 수 있다 이렇게 생각을 하고 있습니다.   동의하시지요?""
합동참모의장후보자 최윤희] ""동의합니다.""
안규백 위원] ""합참은 미래 군의 전력의 그림을 짜는 데입니다.  합동참모본부의 목적은 현행 작전뿐만 아니라 앞으로 전쟁을 대비한 전략과 기획을 해야 됩니다.   그런데 현재 합참은 평시작전으로 인한 현행작전에 중점을 두고 있고 이로 인해서 미래 전력에 대한 기획과 전략은 후순위로 좀 밀려나고 있는 이런 양상을 띠고 있습니다.   의장후보자로서 합참의 미래 전력을 대비한 전략과 기획을 강화할 수 있는 이런 방법을 좀 고민해 보셨나요?""
",합동참모의장후보자 최 씨는 공통 직위가 순환되지 않는 부분에 대해 비율이 준수될 수 있도록 적극 추진하겠다고 했다.,Cartton style
"위원장대리 김도읍] ""예.""
박주민 위원] ""‘영상 자체만으로도 신원에 대한 확인과 구분이 가능하다’라고 답변하신 적이 있지요?""
경찰청장 민갑룡] ""예.""
박주민 위원] ""그렇다면 항간에 화질이 굉장히 안 좋아서 확인이 어려웠다는 얘기라든지 또는 이런 부분에 대해서는 사실하고 좀 다른 얘기겠네요 그런 얘기들은?""
경찰청장 민갑룡] ""저희도 사건기록목록 등을 살펴보니까 저희가 영상을 1개만 확보한 게 아니고 몇 개를 확보를 해서 동일한 영상이지만 조금 더 가공돼 있고 원본이 있고 이런 게 있어서 저희가 가장 선명한 영상도 확보한 걸로 그렇게 되어 있습니다. 그래서 흐릿한 거는 국과수를 통해서 영상 보정을 했고 선명한 것은 그럴 필요가 없어서 그렇게 송치한 걸로 보고를 받았습니다.""
박주민 위원] ""이상입니다.""
위원장대리 김도읍] ""이완영 위원님 질의해 주시기 바랍니다.""
이완영 위원] ""요새 수사한다고 고생이 많지요 청장님?""
경찰청장 민갑룡] ""더 열심히 하겠습니다.""
이완영 위원] ""청장님이 앞서 위원님들 답변에 황운하 지방청장에 대해서 제대로 짚지를 못 하는 것 같아서 제가 발언을 안 하려다가 합니다.   검찰과의 의견이 다르다는 그게 문제가 아니에요. 지방선거를 앞두고 수사한 내용을 공표한 게 문제다. 그래서 특정인이 낙마되고 낙선되고 그게 문제라는 거예요.   그래서 지금 황운하 청장이 고발돼서 수사를 받고 있습니까?""
경찰청장 민갑룡] ""검찰에 고발돼서 지금 검찰의 수사상황은 제가 잘 모르고 있습니다.""
",이 위원은 황 청장이 고발되어 수사를 받고 있는지 물었고 민 씨는 검찰에 고발되었지만 수사상황은 잘 모르겠다고 답했다.,Cartton style
"소방방재청장 남상호] ""예 알겠습니다.""
이철우 위원] ""그러면 이것을 정말 몇 배 정도로 해야 되고 미국은 어떻게 되어 있고 또 유럽은 어떻게 되어 있고 일본은 어떠냐? 그러면 우리는 어떻게 바뀌어야 된다. 우리나라는 특히 건물이 다닥다닥 붙어 가지고 더 위험한 것도 지금 많이 있잖아요. 아파트 이런 문제도 지금 다른 나라하고 다르잖아요. 정말 한 30～40년 흘러가면 우리나라 위험군이 굉장히 많은 것 같아요. 그래서 그런 것을 전부 점검해서 함께 정말 안전한 나라 만들기 위해서는……  이제 성장은 좀 더뎌도 안전한 나라를 만들어야 됩니다. 그동안 고도성장하는 가운데 너무 부실이 많았어요. 물론 우리 의식도 바꾸어야 되지만 제도와 장비 이런 것도 다 바꾸어야 하고 인원도 늘려야 되고 그래서 굉장히 중요한 부처를 맡았는데 여기 있는 분들이 의식을 바꿔야 돼요. ‘우리가 대한민국을 새로 혁신하는 데 제일 앞장선다’ ‘안전한 대한민국 만든다’ ‘우리만 믿으면 대한민국 안전하다’ 하는 것을 획기적으로 바꾸는 그런 것을 만들어야 된다고 생각합니다. 그래서 소방방재청 힘이 달리면 우리 같이 힘을 합쳐서 그렇게 할 수 있도록 해 주시기 바랍니다.""
소방방재청장 남상호] ""예 알겠습니다.   고맙습니다.""
이철우 위원] ""제가 첫 날이라서 이것저것 결산 문제 이런 것을 따지기보다는 더 큰 안전을 위해서 노력해 달라는 부탁을 드렸습니다.""
소방방재청장 남상호] ""감사합니다.""
",한국의 아파트나 건물들은 붙어 있기 때문에 위험하며 안전한 나라가 되기 위해서는 전부 점검해야 된다.,Cartton style
"윤관석 위원] ""그러면 다른 계좌에 있던 것을 옮겼습니까?""
교육부장관후보자 김명수] ""이 계좌 저 계좌에……""
윤관석 위원] ""그래서 배우자 명의의 계좌를 자료제출 하라는 것 아닙니까? 그리고 2013～2014년 출입금 계좌 거래내역을 달라는데 왜 안 주세요? 그것 수상한 것 있습니까? 그것 자료제출 하시고요.  그다음에 아까 주식 관련해서 있었습니다. 그런데 아까 다른 질의 때는 목소리가 작고 잘 안 들리시다가 주식 관련 질의가 오니까 갑자기 목소리가 강해지고 또렷해졌어요. 주식투자에 대해서 상당한 능력이 있으신 것으로 비쳐지는데 맞습니까?""
교육부장관후보자 김명수] ""아침에는 목소리가 가라앉았고 이제는 좀……""
윤관석 위원] ""됐습니다. 지금 거짓말했어요.  그러니까 ‘아이넷스쿨 회사의 주식을 지난 5월에 경제지를 보고 알아서 투자를 했다’고 이렇게 얘기했습니다. 그런데 자료내역 보니까 11년간 20여 차례 거래내역이 있어요. 그리고 아까 조정식 위원 오전 답변 때는 ‘조교를 통해서 알았다’고 했지요? 거짓말했고 오늘 국회에서는 위증한 거지요? 맞습니까? 인정하시지요?""
교육부장관후보자 김명수] ""아닙니다.""
윤관석 위원] ""그런데 왜 지난 5월에 경제지 보고 알았다고 그렇게 얘기했습니까? 11년간 거래한 것 아니에요 아이넷스쿨?""
교육부장관후보자 김명수] ""5월에 경제지 보고 했다고는 안 했을 겁니다.""
윤관석 위원] ""그렇게 언론에 보도됐잖아요?""
",윤 위원이 김 교육부 장관 후보자에게 국회에서 위증한 것이냐고 물어보자 김 후보자는 아니라고 답했다.,Cartton style
"진술인 안영수] ""이것은 제가 말씀드린 것은 아니고요. 다른 데서 아마 다른 기관에서 발표한 내용으로 말씀을 드릴 수 있겠습니다.  참고로 앞에 보시면 방위산업 같은 경우 생산 기여율은 지금 방위산업 전체의 20% 정도 수준이고요. 기업체의 참여도는 방위산업 방산업체 전체 320개의 업체 중에 다각화된 기업을 포함해서 약 80개 정도 업체가 포함이 되어 있습니다. 사실은 이것이 지금 현재 T-50 사업 FA-50 사업 수리온 사업 이런 사업을 하면서 업체들 숫자가 늘어났는데요. 산업파급 효과의 가장 직접적인 효과는 기업 수가 늘어나는 겁니다. 사실은 그런 기업 수가 늘어나는 것에 대해서 관심을 가져야 할 필요가 있습니다.""
손인춘 위원] ""맞습니다. 저희도 지금 중소기업 활성화라든지 고용창출에 대해서 우리 국방사업 자체가 워낙 기대가 크기 때문에 다시 한 번 정확한 데이터가 있으신가 여쭤 본 겁니다. 이 부분에 대해서도 많은 연구 노력을 부탁드립니다.""
진술인 안영수] ""참고로 말씀을 드리면 여기의 저희들 이 보고서는 방산통계 보고서입니다.    (자료를 들어 보이며)  방산통계 보고서에 의하면 실제로 우리나라의 방위산업은 대부분이 체계종합 중심으로 되어 있고 중소기업의 참여 비중은 생산에서 차지하는 비중은 한 20% 정도 됩니다. 일반 제조업에 비해서 매우 낮은 부분이라는 부분을 말씀을 드리고요. 항공기 부분은 이런 것을 통해서 중소기업 참여라든지 부품 국산화 같은 부분들을 좀 더 확대해야 될 필요가 있지 않나 이렇게 생각을 하고 있습니다.""
",진술인 안 씨는 방산통계 보고서에 의하면 방위산업은 체계종합 중심으로 되어 있고 중소기업의 참여 비중은 생산에서 차지하는 비중의 20%로 일반 제조업에 비해 낮다고 말했다.,Cartton style
"농림축산식품부장관후보자 김현수] ""예 잘 알겠습니다.""
위원장 황주홍] ""강석진 위원님 수고하셨습니다.   혹시 더……""
강석호 위원] ""1분만 합시다.""
위원장 황주홍] ""1분 가지고 되겠습니까? 한 2분 쓰세요.   그다음에 두 분……""
강석호 위원] ""금방 끝납니다.""
위원장 황주홍] ""예 하시지요.""
강석호 위원] ""아까 퇴비 부숙도 환경부에서 지난번에 2015년도 3월 24일 날 이게 시행령 개정으로 됐지요 가축분뇨법에?""
농림축산식품부장관후보자 김현수] ""예.""
강석호 위원] ""이게 바로 장관이 해야 될 역량입니다.   아까 서두에 환경부 법이니까 이것을 우물쭈물하고 넘어가 버렸는데 이게 축사를 경영하는 농민들이 아주 괴로운 거예요. 유예기간을 그렇게 줬지만 아직까지 이게 현장에는 파급이 안 되고 지자체에서도 준비가 안 되어 있고 여러 가지가 갈팡질팡하는 겁니다.   환경부를 핑계 하지 마시고 이 부분에 대해서는 세밀히 해서 축산 농민들이 얼마만큼 애로가 있는지 보고 장관이 환경부하고 싸워야 돼요. 환경부들은 깡패들이에요 깡패들. 물도 그리로 갖고 갔잖아. 뭐든지…… 국토부도 환경부한테 꼼짝을 못 하고 다 그런 시점이에요 이 정부 들어와서. 그래서 이런 것은 농민을 위해서 싸우는 장관이 환경부하고 한번 붙어야 된다 이 얘기입니다. 아시겠습니까?""
농림축산식품부장관후보자 김현수] ""예 실태조사 결과를 바탕으로 해서 노력하도록 하겠습니다.""
",강 위원은 환경부가 퇴비 부속과 관련해서 가축분뇨법을 개정해 축사를 경영하는 농민들이 괴롭다며 장관이 축산 농민들의 애로를 보고 환경부와 싸워야 한다고 했다.,Cartton style
"박주민 위원] ""이 부분을 좀 적극적으로 고민해 주십시오.   소년원에 있는 친구들이라고 해서 꼭 식사까지 일반 청소년의 절반 정도의 가격으로 제공받는 건 너무 가혹하지 않습니까?""
법무부장관 박상기] ""예 그렇습니다.""
박주민 위원] ""법원행정처 차장님 저희가 국정감사 때 계속해서 문제 제기했던 게 전산 관련된 일을 외주 주고 용역 주고 하는 과정에서 여러 가지 비리가 좀 있었다라는 말씀을 드렸고 그래서 얼마 전에 자체감사 하신 결과를 발표하신 것으로 제가 봤습니다.   그런데 제가 봤을 때 일단 인포브릿지라고 제가 종감 때 문제 제기했던 회사에 대해서는 아직 감사가 이루어진 건 아니지요?""
법원행정처차장 김창보] ""예 이 부분은 아직 추가 감사 여부를 검토 중에 있습니다.""
박주민 위원] ""그런데 추가 감사하셔야지 추가 감사할지를 아직 검토하고 계실 필요가 있을까요?""
법원행정처차장 김창보] ""그러니까 그런 구체적인 감사에 착수할 만한 게 언론보도 외에 확인이 되면 추가 감사를 할 그런……""
박주민 위원] ""제가 그 당시에 제기했던 의혹만 놓고 보더라도 굉장히 많은 건수의 입찰을 받은 것이고 특히 최대주주이자 올해 다른 어떤 언론이 관련된 내용을 보도하기 전까지 대표이사였던 사람이 바로 드림ICT의 대주주이자 전직 법원행정처 공무원의 부인 동의하지요?""
법원행정처차장 김창보] ""예.""
박주민 위원] ""구조가 사실 똑같기 때문에 이 부분에 있어서 달리 봐야 되겠다 더 뭔가 검토를 한 뒤에 감사 여부를 결정하겠다라고 하시는 것은 제가 봤을 때 납득하기 어렵고 직접 빨리 들여다보시는 게 저는 중요하다고 생각하는데요.""
",박 위원은 소년원에 있는 친구들이라 해서 식사까지 일반 청소년의 절반 가격으로 제공받는 것은 가혹하지 않느냐고 했고 법무부장관 박 씨는 그렇다고 했다.,Cartton style
"법무부장관후보자 조국] ""이건 제가 확인을 했습니다.""
장제원 위원] ""예 간단하게 좀 간단하게.""
법무부장관후보자 조국] ""케냐에 갔고요.""
장제원 위원] ""아 케냐에 간 거예요?""
법무부장관후보자 조국] ""KIST 인턴을 하고 저희 아이가 KIST 인턴을 책임졌던 성함은 모르겠습니다마는 센터장한테 이메일을 보냈습니다. 그건 확인이 될 수 있고요. 케냐에……""
장제원 위원] ""됐습니다. 8일 동안은 8일 동안은 케냐 가는 동안은 근무를 못 했다?""
법무부장관후보자 조국] ""예 그렇습니다.""
장제원 위원] ""오케이.   그러면 지원서 한번 보자고요 자기소개서.   KIST 분자인식연구센터에서 3주간 인턴으로 근무했다 그러면 여기서 8일은 빠졌는데 교수님의 양해로 8일은 빠졌다는 얘기지요?""
법무부장관후보자 조국] ""양해를 미리 구했다고 이메일을 보낸 것으로 확인했습니다.""
장제원 위원] ""그러면 2주는 했다는 얘기지요?""
법무부장관후보자 조국] ""예 대략 그렇습니다.""
장제원 위원] ""그런데 이것 한번 보십시오.   제가 KIST에 확인을 했습니다 따님이 몇 번 왔나.  저것 보세요.   따님은 출입증에 2011년 7월 12일ㆍ20일ㆍ21일 3일간만 출입증도 아닌 방문증을 가지고 들어갔어요. 그러면 2주가 8일은 교수님의 양해로 케냐를 갔다고 칩시다. 그다음에…… 출입증 확인을 한 겁니다. 이건 정식 공문이에요 국회의원한테 보낸. 3일밖에 출근을 안 했어요. 어떻게 된 겁니까?""
",KIST 분자인식연구센터에서 3주간 인턴으로 근무하던 중 8일을 빠졌는데 교수의 양해로 빠졌냐는 장 위원의 말에 법무부장관후보자 조 씨는 양해를 미리 구했다고 했다.,Cartton style
"통계청장 황수경] ""제가 지금 정확하게 예산 규모나 이걸 확인을 할 수가 없는데요. 제 부족입니다. 이 부분까지 체크를 못 했습니다.""
김성식 위원] ""그러면 이것에 대한 통계청 내부의 판단 이번의 예산 편성 과정에 어떤 금액을 신청했는지 최종 결론이 어떻게 나 있는지 저한테 보고하세요.""
통계청장 황수경] ""예 알겠습니다. 보고하겠습니다.""
김성식 위원] ""그리고 서면으로 회의록에 반드시 추가로 첨부가 되도록 위원장님이 좀 도와주시면 고맙겠습니다.  다음에 기재부에 질의하겠습니다.  성과보고서 문제는 과거 국가재정법 개정의 주요 핵심 내용 중의 하나였습니다.  장관님 기억나시지요?""
부총리겸기획재정부장관 김동연] ""예 그렇습니다.""
김성식 위원] ""그런데 수출입은행 성과보고서 파트 부분은 제가 아연실색을 할 정도입니다.  수출입은행의 평가보고서를 담당한 분이 진승호 대외경제국장님 같은데 계시나요? 좀 마이크로 나오실래요?  수출입은행 관련 1조 이상 현금출자하는 그런 것에 관해서 성과보고서 작성 책임자였지요?""
기획재정부대외경제국장 진승호] ""예 그렇습니다.""
김성식 위원] ""(자료를 들어 보이며)  지금 1조 원 정도 현금출자가 필요하다는 예산안을 냈을 때의 여러분 예산 청구 근거 자료가 제 오른손에 있고요 제 왼손에는 국장님이 직접 작성했었다는 수출입은행 출자에 관한 성과보고서가 있어요.  그런데 이 성과보고서에 구조조정이란 말 한마디도 없어요. 그리고 이리저리 그냥 자금 배분이 잘 되도록 하는 성과가 있었다 이렇게만 돼 있습니다.  수출입은행에 대해서 1조 정도 추경을 통해 현금출자할 때 왜 하게 된 겁니까? 그동안 구조조정에 대해서 기재부도 관리를 잘 못하고 수출입은행도 무조건 RG 계속 발급해 주고 계속해서 대형 사고 터져 나오다가 그때 못 막게 되니까 결국은 현금출자를 하게 되었으니 성과보고서에 당연히 구조조정 이슈 이후에 사후관리를 어떻게 더 하겠다 이 출자를 통해서 구조조정에 어떤 도움을 줬다 남은 숙제는 뭐다 이런 걸 성과보고서에 써야 될 것 아니에요?""
",김 위원은 성과 보고서 문제는 국가재정법 개정의 주요 내용 중 하나였으나 국장이 작성한 수출입은행 출자에 관한 성과 보고서에는 구조조정이라는 것이 하나도 없다고 말했다.,Cartton style
